Transaction_ID,Order_ID,Order_Date,Delivery_Date,Month,Quarter,Distributor_Name,Distributor_Location,Retailer_ID,Retailer_Name,Retailer_Area,Retailer_Type,Request_Channel,Section,SKU_Code,Product_Name,Consumer_Demand_Reason,Qty_Requested,Qty_Supplied,Unit_Dist_Price_INR,MRP_per_Unit_INR,Gross_Amount_INR,Discount_Percent,Discount_Amount_INR,Net_Amount_INR,GST_Percent,GST_Amount_INR,Invoice_Amount_INR,Order_Status,Payment_Mode,Payment_Status,Remarks
TXN-CP-0586,ORD-2024-0233,22-07-2024,Awaited,July,Q3,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,WhatsApp Message,Kids Section,JK-KDS-032,Kids Thermal Set,Winter demand for children,57,0,350,500,0,0,0.0,0.0,12,0.0,0.0,Pending Delivery,Cheque,N/A,
TXN-CP-0587,ORD-2024-0228,23-07-2024,27-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,WhatsApp Message,Outer Wear - Men,JK-OWM-016,T-Shirt - Round Neck,Casual daily wear - high demand,41,41,245,350,10045,3,301.35,9743.65,12,1169.24,10912.89,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0588,ORD-2024-0228,23-07-2024,24-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,WhatsApp Message,Outer Wear - Women,JK-OWW-023,Leggings - Regular,Daily wear & fitness use,97,97,315,450,30555,10,3055.5,27499.5,12,3299.94,30799.44,Fulfilled,Cheque,Paid,
TXN-CP-0589,ORD-2024-0232,23-07-2024,27-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Email,Inner Wear - Men,JK-IWM-007,Vest - Premium Cotton,Premium comfort seekers,15,15,140,200,2100,0,0.0,2100.0,12,252.0,2352.0,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0590,ORD-2024-0232,23-07-2024,25-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Email,Outer Wear - Men,JK-OWM-017,T-Shirt - V Neck,Casual daily wear,99,99,266,380,26334,10,2633.4,23700.6,12,2844.07,26544.67,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0591,ORD-2024-0210,24-07-2024,28-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Phone Call,Inner Wear - Men,JK-IWM-002,Brief - Premium,Consumer upgrade preference,94,94,154,220,14476,3,434.28,14041.72,12,1685.01,15726.73,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0592,ORD-2024-0210,24-07-2024,28-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Phone Call,Outer Wear - Men,JK-OWM-021,Jogger Pants,Youth athleisure trend,51,51,490,700,24990,8,1999.2,22990.8,12,2758.9,25749.7,Fulfilled,UPI / NEFT,Due (Pending),
TXN-CP-0593,ORD-2024-0210,24-07-2024,27-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Phone Call,Outer Wear - Men,JK-OWM-019,Track Pants,Athleisure & home wear trend,60,60,420,600,25200,3,756.0,24444.0,12,2933.28,27377.28,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0594,ORD-2024-0210,24-07-2024,27-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Phone Call,Outer Wear - Men,JK-OWM-017,T-Shirt - V Neck,Casual daily wear,105,105,266,380,27930,0,0.0,27930.0,12,3351.6,31281.6,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0595,ORD-2024-0213,24-07-2024,25-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Inner Wear - Men,JK-IWM-009,Thermal Trouser,Winter season - hill area demand,79,79,350,500,27650,10,2765.0,24885.0,12,2986.2,27871.2,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0596,ORD-2024-0213,24-07-2024,25-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Outer Wear - Women,JK-OWW-023,Leggings - Regular,Daily wear & fitness use,93,93,315,450,29295,0,0.0,29295.0,12,3515.4,32810.4,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0597,ORD-2024-0222,24-07-2024,26-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,Phone Call,Essentials,JK-ESS-034,Full Length Socks (Pk 3),Winter & formal occasion,72,72,105,150,7560,0,0.0,7560.0,12,907.2,8467.2,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0598,ORD-2024-0222,24-07-2024,25-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,Phone Call,Essentials,JK-ESS-038,N95 Type Mask (Pack of 5),Health & pollution awareness,103,103,105,150,10815,0,0.0,10815.0,12,1297.8,12112.8,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0599,ORD-2024-0222,24-07-2024,26-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,Phone Call,Inner Wear - Women,JK-IWW-014,Camisole - Regular,Daily layering - humid climate,86,86,175,250,15050,8,1204.0,13846.0,12,1661.52,15507.52,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0600,ORD-2024-0220,25-07-2024,30-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,Email,Outer Wear - Men,JK-OWM-018,Polo T-Shirt,Office & semi-formal demand,24,24,385,550,9240,3,277.2,8962.8,12,1075.54,10038.34,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0601,ORD-2024-0220,25-07-2024,26-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,Email,Essentials,JK-ESS-038,N95 Type Mask (Pack of 5),Health & pollution awareness,29,29,105,150,3045,0,0.0,3045.0,12,365.4,3410.4,Fulfilled,Cheque,Paid,
TXN-CP-0602,ORD-2024-0220,25-07-2024,27-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,Email,Inner Wear - Men,JK-IWM-006,Vest - Regular,Daily wear essential - high volume,100,100,98,140,9800,8,784.0,9016.0,12,1081.92,10097.92,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0603,ORD-2024-0227,25-07-2024,27-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,In-Person Visit,Kids Section,JK-KDS-030,Kids T-Shirt,Back-to-school & festive buying,93,93,154,220,14322,5,716.1,13605.9,12,1632.71,15238.61,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0604,ORD-2024-0227,25-07-2024,27-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,In-Person Visit,Inner Wear - Men,JK-IWM-002,Brief - Premium,Consumer upgrade preference,27,27,154,220,4158,5,207.9,3950.1,12,474.01,4424.11,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0605,ORD-2024-0205,26-07-2024,27-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Kids Section,JK-KDS-028,Kids Panty - Girls,School season - parent bulk buy,16,16,70,100,1120,0,0.0,1120.0,12,134.4,1254.4,Fulfilled,Cheque,Paid,
TXN-CP-0606,ORD-2024-0205,26-07-2024,30-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Outer Wear - Men,JK-OWM-019,Track Pants,Athleisure & home wear trend,45,45,420,600,18900,0,0.0,18900.0,12,2268.0,21168.0,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0607,ORD-2024-0205,26-07-2024,Awaited,July,Q3,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Essentials,JK-ESS-036,Handkerchief (Pack of 5),Daily essential - steady demand,97,0,70,100,0,10,0.0,0.0,12,0.0,0.0,Pending Delivery,Cheque,N/A,
TXN-CP-0608,ORD-2024-0205,26-07-2024,Awaited,July,Q3,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Essentials,JK-ESS-034,Full Length Socks (Pk 3),Winter & formal occasion,98,0,105,150,0,0,0.0,0.0,12,0.0,0.0,Backordered,Credit - 30 Days,N/A,Item backordered - awaiting replenishment
TXN-CP-0609,ORD-2024-0229,26-07-2024,31-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,In-Person Visit,Inner Wear - Men,JK-IWM-007,Vest - Premium Cotton,Premium comfort seekers,54,54,140,200,7560,0,0.0,7560.0,12,907.2,8467.2,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0610,ORD-2024-0229,26-07-2024,29-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,In-Person Visit,Kids Section,JK-KDS-028,Kids Panty - Girls,School season - parent bulk buy,108,108,70,100,7560,8,604.8,6955.2,12,834.62,7789.82,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0611,ORD-2024-0229,26-07-2024,29-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,In-Person Visit,Essentials,JK-ESS-037,Cotton Face Mask (Pk 3),Health & hygiene awareness,105,105,63,90,6615,10,661.5,5953.5,12,714.42,6667.92,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0612,ORD-2024-0231,27-07-2024,29-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Written Order Form,Kids Section,JK-KDS-029,Kids Vest,Daily wear essential,35,35,63,90,2205,0,0.0,2205.0,12,264.6,2469.6,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0613,ORD-2024-0231,27-07-2024,28-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Written Order Form,Outer Wear - Women,JK-OWW-024,Sports Leggings,Women fitness & yoga trend,126,126,455,650,57330,0,0.0,57330.0,12,6879.6,64209.6,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0614,ORD-2024-0231,27-07-2024,29-07-2024,July,Q3,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Written Order Form,Outer Wear - Men,JK-OWM-018,Polo T-Shirt,Office & semi-formal demand,56,56,385,550,21560,0,0.0,21560.0,12,2587.2,24147.2,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0615,ORD-2024-0255,01-08-2024,02-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,Email,Outer Wear - Men,JK-OWM-016,T-Shirt - Round Neck,Casual daily wear - high demand,24,24,245,350,5880,0,0.0,5880.0,12,705.6,6585.6,Fulfilled,Cheque,Paid,
TXN-CP-0616,ORD-2024-0255,01-08-2024,06-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,Email,Inner Wear - Men,JK-IWM-002,Brief - Premium,Consumer upgrade preference,58,58,154,220,8932,0,0.0,8932.0,12,1071.84,10003.84,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0617,ORD-2024-0255,01-08-2024,03-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,Email,Inner Wear - Men,JK-IWM-009,Thermal Trouser,Winter season - hill area demand,13,13,350,500,4550,3,136.5,4413.5,12,529.62,4943.12,Fulfilled,Cheque,Paid,
TXN-CP-0618,ORD-2024-0248,02-08-2024,04-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,In-Person Visit,Outer Wear - Men,JK-OWM-021,Jogger Pants,Youth athleisure trend,76,76,490,700,37240,8,2979.2,34260.8,12,4111.3,38372.1,Fulfilled,Credit - 30 Days,Partially Paid,
TXN-CP-0619,ORD-2024-0248,02-08-2024,07-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,In-Person Visit,Essentials,JK-ESS-038,N95 Type Mask (Pack of 5),Health & pollution awareness,48,48,105,150,5040,0,0.0,5040.0,12,604.8,5644.8,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0620,ORD-2024-0257,02-08-2024,05-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,WhatsApp Message,Outer Wear - Men,JK-OWM-021,Jogger Pants,Youth athleisure trend,45,45,490,700,22050,8,1764.0,20286.0,12,2434.32,22720.32,Fulfilled,Credit - 15 Days,Partially Paid,
TXN-CP-0621,ORD-2024-0257,02-08-2024,04-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,WhatsApp Message,Inner Wear - Men,JK-IWM-006,Vest - Regular,Daily wear essential - high volume,41,41,98,140,4018,0,0.0,4018.0,12,482.16,4500.16,Fulfilled,UPI / NEFT,Due (Pending),
TXN-CP-0622,ORD-2024-0257,02-08-2024,07-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,WhatsApp Message,Kids Section,JK-KDS-032,Kids Thermal Set,Winter demand for children,55,55,350,500,19250,0,0.0,19250.0,12,2310.0,21560.0,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0623,ORD-2024-0272,02-08-2024,04-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Written Order Form,Inner Wear - Men,JK-IWM-005,Boxer Short,Youth & young adult demand,33,33,210,300,6930,0,0.0,6930.0,12,831.6,7761.6,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0624,ORD-2024-0272,02-08-2024,07-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Written Order Form,Inner Wear - Men,JK-IWM-001,Brief - Regular,Daily wear essential - high volume,53,53,105,150,5565,10,556.5,5008.5,12,601.02,5609.52,Fulfilled,Cash on Delivery,Due (Pending),
TXN-CP-0625,ORD-2024-0239,05-08-2024,09-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,Written Order Form,Inner Wear - Men,JK-IWM-002,Brief - Premium,Consumer upgrade preference,53,53,154,220,8162,0,0.0,8162.0,12,979.44,9141.44,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0626,ORD-2024-0241,05-08-2024,06-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,Email,Inner Wear - Men,JK-IWM-003,Trunk - Regular,Daily wear essential,42,42,126,180,5292,0,0.0,5292.0,12,635.04,5927.04,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0627,ORD-2024-0261,05-08-2024,Awaited,August,Q3,Chirag Paul,"Agartala, Tripura",R15,Lodh Fashion,"Bishalgarh, Sipahijala",Fashion Store,WhatsApp Message,Inner Wear - Men,JK-IWM-008,Thermal Vest,Winter season - hill area demand,24,0,315,450,0,5,0.0,0.0,12,0.0,0.0,Pending Delivery,Credit - 15 Days,N/A,
TXN-CP-0628,ORD-2024-0261,05-08-2024,09-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R15,Lodh Fashion,"Bishalgarh, Sipahijala",Fashion Store,WhatsApp Message,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,68,68,266,380,18088,3,542.64,17545.36,12,2105.44,19650.8,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0629,ORD-2024-0258,07-08-2024,09-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Phone Call,Essentials,JK-ESS-035,Sports Socks (Pack of 3),Sports & fitness demand,28,28,126,180,3528,5,176.4,3351.6,12,402.19,3753.79,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0630,ORD-2024-0258,07-08-2024,11-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Phone Call,Inner Wear - Men,JK-IWM-004,Trunk - Premium,Consumer upgrade preference,88,88,182,260,16016,0,0.0,16016.0,12,1921.92,17937.92,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0631,ORD-2024-0271,07-08-2024,09-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,Written Order Form,Inner Wear - Men,JK-IWM-008,Thermal Vest,Winter season - hill area demand,83,83,315,450,26145,10,2614.5,23530.5,12,2823.66,26354.16,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0632,ORD-2024-0271,07-08-2024,11-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,Written Order Form,Inner Wear - Women,JK-IWW-010,Bra - Everyday Basic,Daily wear essential,54,54,140,200,7560,10,756.0,6804.0,12,816.48,7620.48,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0633,ORD-2024-0271,07-08-2024,Awaited,August,Q3,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,Written Order Form,Inner Wear - Men,JK-IWM-007,Vest - Premium Cotton,Premium comfort seekers,88,0,140,200,0,0,0.0,0.0,12,0.0,0.0,Pending Delivery,UPI / NEFT,N/A,
TXN-CP-0634,ORD-2024-0276,07-08-2024,11-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,WhatsApp Message,Inner Wear - Men,JK-IWM-002,Brief - Premium,Consumer upgrade preference,77,77,154,220,11858,8,948.64,10909.36,12,1309.12,12218.48,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0635,ORD-2024-0276,07-08-2024,12-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,WhatsApp Message,Inner Wear - Men,JK-IWM-003,Trunk - Regular,Daily wear essential,64,64,126,180,8064,8,645.12,7418.88,12,890.27,8309.15,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0636,ORD-2024-0276,07-08-2024,10-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,WhatsApp Message,Inner Wear - Women,JK-IWW-013,Panty - Hipster,Youth fashion demand,86,86,126,180,10836,0,0.0,10836.0,12,1300.32,12136.32,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0637,ORD-2024-0276,07-08-2024,11-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,WhatsApp Message,Kids Section,JK-KDS-031,Kids Track Pants,School sports & home wear,54,54,245,350,13230,5,661.5,12568.5,12,1508.22,14076.72,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0638,ORD-2024-0252,11-08-2024,13-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Phone Call,Inner Wear - Men,JK-IWM-003,Trunk - Regular,Daily wear essential,89,89,126,180,11214,0,0.0,11214.0,12,1345.68,12559.68,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0639,ORD-2024-0266,11-08-2024,12-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,Email,Inner Wear - Men,JK-IWM-006,Vest - Regular,Daily wear essential - high volume,43,43,98,140,4214,0,0.0,4214.0,12,505.68,4719.68,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0640,ORD-2024-0266,11-08-2024,16-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,Email,Inner Wear - Men,JK-IWM-003,Trunk - Regular,Daily wear essential,76,76,126,180,9576,0,0.0,9576.0,12,1149.12,10725.12,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0641,ORD-2024-0266,11-08-2024,15-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,Email,Essentials,JK-ESS-037,Cotton Face Mask (Pk 3),Health & hygiene awareness,46,46,63,90,2898,3,86.94,2811.06,12,337.33,3148.39,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0642,ORD-2024-0266,11-08-2024,14-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,Email,Essentials,JK-ESS-035,Sports Socks (Pack of 3),Sports & fitness demand,72,72,126,180,9072,0,0.0,9072.0,12,1088.64,10160.64,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0643,ORD-2024-0259,13-08-2024,14-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,Email,Kids Section,JK-KDS-030,Kids T-Shirt,Back-to-school & festive buying,32,32,154,220,4928,5,246.4,4681.6,12,561.79,5243.39,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0644,ORD-2024-0253,14-08-2024,15-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,Phone Call,Outer Wear - Men,JK-OWM-020,Sports Shorts,Summer & humid season demand,83,83,280,400,23240,0,0.0,23240.0,12,2788.8,26028.8,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0645,ORD-2024-0243,15-08-2024,20-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Written Order Form,Kids Section,JK-KDS-031,Kids Track Pants,School sports & home wear,84,84,245,350,20580,5,1029.0,19551.0,12,2346.12,21897.12,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0646,ORD-2024-0247,15-08-2024,17-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,In-Person Visit,Inner Wear - Men,JK-IWM-008,Thermal Vest,Winter season - hill area demand,42,42,315,450,13230,0,0.0,13230.0,12,1587.6,14817.6,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0647,ORD-2024-0273,15-08-2024,19-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,In-Person Visit,Outer Wear - Men,JK-OWM-016,T-Shirt - Round Neck,Casual daily wear - high demand,66,66,245,350,16170,10,1617.0,14553.0,12,1746.36,16299.36,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0648,ORD-2024-0273,15-08-2024,17-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,In-Person Visit,Kids Section,JK-KDS-030,Kids T-Shirt,Back-to-school & festive buying,69,69,154,220,10626,10,1062.6,9563.4,12,1147.61,10711.01,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0649,ORD-2024-0242,17-08-2024,21-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,In-Person Visit,Inner Wear - Men,JK-IWM-002,Brief - Premium,Consumer upgrade preference,23,23,154,220,3542,5,177.1,3364.9,12,403.79,3768.69,Fulfilled,Cheque,Due (Pending),
TXN-CP-0650,ORD-2024-0265,17-08-2024,19-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,In-Person Visit,Inner Wear - Women,JK-IWW-012,Panty - Regular,Daily wear essential - high volume,86,86,84,120,7224,0,0.0,7224.0,12,866.88,8090.88,Fulfilled,Cash on Delivery,Due (Pending),
TXN-CP-0651,ORD-2024-0270,17-08-2024,20-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,WhatsApp Message,Inner Wear - Men,JK-IWM-009,Thermal Trouser,Winter season - hill area demand,84,84,350,500,29400,10,2940.0,26460.0,12,3175.2,29635.2,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0652,ORD-2024-0270,17-08-2024,19-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,WhatsApp Message,Inner Wear - Men,JK-IWM-001,Brief - Regular,Daily wear essential - high volume,20,20,105,150,2100,3,63.0,2037.0,12,244.44,2281.44,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0653,ORD-2024-0270,17-08-2024,Awaited,August,Q3,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,WhatsApp Message,Inner Wear - Women,JK-IWW-010,Bra - Everyday Basic,Daily wear essential,61,0,140,200,0,0,0.0,0.0,12,0.0,0.0,Backordered,Credit - 30 Days,N/A,Item backordered - awaiting replenishment
TXN-CP-0654,ORD-2024-0268,18-08-2024,22-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,In-Person Visit,Inner Wear - Women,JK-IWW-011,Bra - Sports,Women fitness & yoga trend,41,33,245,350,8085,5,404.25,7680.75,12,921.69,8602.44,Partially Fulfilled,UPI / NEFT,Paid,Partial supply due to stock shortage
TXN-CP-0655,ORD-2024-0268,18-08-2024,22-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,In-Person Visit,Outer Wear - Men,JK-OWM-020,Sports Shorts,Summer & humid season demand,99,99,280,400,27720,0,0.0,27720.0,12,3326.4,31046.4,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0656,ORD-2024-0268,18-08-2024,21-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,In-Person Visit,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,55,55,266,380,14630,3,438.9,14191.1,12,1702.93,15894.03,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0657,ORD-2024-0268,18-08-2024,22-08-2024,August,Q3,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,In-Person Visit,Kids Section,JK-KDS-028,Kids Panty - Girls,School season - parent bulk buy,29,29,70,100,2030,0,0.0,2030.0,12,243.6,2273.6,Fulfilled,Credit - 15 Days,Paid,
